flight_id,origin_city_id,destination_city_id,departure_time,arrival_time,airline_id,status
1307998,5086,152,14/10/2016 10:15:00 AM,14/10/2016 13:15:00 PM,2,Discontinued
1307999,5086,152,14/10/2016 12:00:00 PM,14/10/2016 15:00:00 PM,2,Discontinued
1308000,5086,152,14/10/2016 13:00:00 PM,14/10/2016 16:00:00 PM,2,Discontinued
1307989,5086,152,14/10/2016 16:45:00 PM,14/10/2016 20:05:00 PM,2,Discontinued
1307990,5086,152,14/10/2016 18:45:00 PM,14/10/2016 22:00:00 PM,2,Discontinued
1307991,5086,152,14/10/2016 20:15:00 PM,14/10/2016 23:30:00 PM,2,Discontinued
1307992,5086,152,14/10/2016 21:15:00 PM,15/10/2016 00:30:00 AM,2,Discontinued
1307993,5086,152,14/10/2016 22:45:00 PM,15/10/2016 02:00:00 AM,2,Discontinued
1307994,5086,152,14/10/2016 04:15:00 AM,14/10/2016 07:15:00 AM,2,Discontinued
1307983,5086,152,14/10/2016 08:45:00 AM,14/10/2016 12:05:00 PM,2,Discontinued
1307984,5086,152,14/10/2016 10:00:00 AM,14/10/2016 13:15:00 PM,2,Discontinued
1307985,5086,152,14/10/2016 11:45:00 AM,14/10/2016 15:00:00 PM,2,Discontinued
1307986,5086,152,14/10/2016 12:45:00 PM,14/10/2016 16:00:00 PM,2,Discontinued
1307987,5086,152,14/10/2016 13:45:00 PM,14/10/2016 17:00:00 PM,2,Discontinued
1309790,925,824,15/10/2016 08:45:00 AM,15/10/2016 15:32:00 PM,51,Discontinued
1309791,925,824,15/10/2016 13:30:00 PM,15/10/2016 21:00:00 PM,23,Discontinued
1309792,925,824,15/10/2016 11:00:00 AM,15/10/2016 18:00:00 PM,23,Discontinued
1309793,925,824,15/10/2016 09:00:00 AM,15/10/2016 16:10:00 PM,2,Discontinued
1309794,925,824,15/10/2016 11:00:00 AM,15/10/2016 18:10:00 PM,2,Discontinued
1309783,925,824,15/10/2016 03:55:00 AM,15/10/2016 14:10:00 PM,2,Discontinued
1309784,925,824,15/10/2016 07:00:00 AM,15/10/2016 14:10:00 PM,2,Discontinued
1309785,925,824,15/10/2016 08:20:00 AM,15/10/2016 16:10:00 PM,2,Discontinued
1309786,925,824,15/10/2016 10:40:00 AM,15/10/2016 18:45:00 PM,2,Discontinued
1309787,925,824,15/10/2016 12:40:00 PM,15/10/2016 20:40:00 PM,2,Discontinued
1309788,925,824,15/10/2016 14:40:00 PM,15/10/2016 22:45:00 PM,2,Discontinued
1309779,925,824,15/10/2016 07:30:00 AM,15/10/2016 14:00:00 PM,11,Discontinued
1309780,925,824,15/10/2016 15:00:00 PM,15/10/2016 21:30:00 PM,11,Discontinued
1309781,925,824,15/10/2016 19:00:00 PM,16/10/2016 01:30:00 AM,11,Discontinued
1309782,925,824,15/10/2016 03:30:00 AM,15/10/2016 14:10:00 PM,2,Discontinued
1309862,5086,1294,15/10/2016 21:45:00 PM,16/10/2016 06:55:00 AM,10,Discontinued
1309863,5086,1294,15/10/2016 23:05:00 PM,16/10/2016 08:05:00 AM,10,Discontinued
1309864,5086,1294,15/10/2016 21:45:00 PM,16/10/2016 06:55:00 AM,3,Discontinued
1309865,5086,1294,15/10/2016 23:05:00 PM,16/10/2016 08:05:00 AM,3,Discontinued
1309866,5086,1294,15/10/2016 04:00:00 AM,15/10/2016 14:50:00 PM,2,Discontinued
1309867,5086,1294,15/10/2016 12:00:00 PM,15/10/2016 21:55:00 PM,2,Discontinued
1316888,5086,1294,15/10/2016 21:15:00 PM,16/10/2016 07:50:00 AM,2,Discontinued
1309874,5086,1294,15/10/2016 12:05:00 PM,15/10/2016 21:55:00 PM,2,Discontinued
1309875,5086,1294,15/10/2016 14:05:00 PM,16/10/2016 01:20:00 AM,2,Discontinued
1309876,5086,1294,15/10/2016 21:35:00 PM,16/10/2016 07:50:00 AM,2,Discontinued
1316885,5086,1294,15/10/2016 07:30:00 AM,15/10/2016 17:50:00 PM,2,Discontinued
1316886,5086,1294,15/10/2016 11:45:00 AM,15/10/2016 21:55:00 PM,2,Discontinued
1316887,5086,1294,15/10/2016 13:45:00 PM,16/10/2016 01:20:00 AM,2,Discontinued
1309868,5086,1294,15/10/2016 04:15:00 AM,15/10/2016 14:50:00 PM,2,Discontinued
1309869,5086,1294,15/10/2016 07:50:00 AM,15/10/2016 17:50:00 PM,2,Discontinued
1309870,5086,1294,15/10/2016 14:00:00 PM,16/10/2016 01:20:00 AM,2,Discontinued
1309871,5086,1294,15/10/2016 21:30:00 PM,16/10/2016 07:50:00 AM,2,Discontinued
1309872,5086,1294,15/10/2016 04:20:00 AM,15/10/2016 14:50:00 PM,2,Discontinued
1309873,5086,1294,15/10/2016 07:55:00 AM,15/10/2016 17:50:00 PM,2,Discontinued
1310180,1118,3398,15/10/2016 22:30:00 PM,16/10/2016 13:15:00 PM,3,Discontinued
1310181,1118,3398,15/10/2016 10:45:00 AM,16/10/2016 10:25:00 AM,2,Discontinued
1310182,1118,3398,15/10/2016 22:30:00 PM,16/10/2016 20:40:00 PM,2,Discontinued
1310183,1118,3398,15/10/2016 01:15:00 AM,15/10/2016 20:40:00 PM,2,Discontinued
1310184,1118,3398,15/10/2016 04:30:00 AM,15/10/2016 22:10:00 PM,2,Discontinued
1310185,1118,3398,15/10/2016 07:45:00 AM,16/10/2016 00:10:00 AM,2,Discontinued
1310186,1118,3398,15/10/2016 13:45:00 PM,16/10/2016 08:15:00 AM,2,Discontinued
1310187,1118,3398,15/10/2016 15:15:00 PM,16/10/2016 08:45:00 AM,2,Discontinued
1310188,1118,3398,15/10/2016 17:00:00 PM,16/10/2016 09:15:00 AM,2,Discontinued
1310189,1118,3398,15/10/2016 20:50:00 PM,16/10/2016 10:50:00 AM,2,Discontinued
1310190,1118,3398,15/10/2016 10:30:00 AM,16/10/2016 10:25:00 AM,2,Discontinued
1310206,1192,4206,15/10/2016 09:20:00 AM,15/10/2016 15:20:00 PM,2,Discontinued
1310207,1192,4206,15/10/2016 12:20:00 PM,15/10/2016 18:00:00 PM,2,Discontinued
1310208,1192,4206,15/10/2016 15:20:00 PM,15/10/2016 21:20:00 PM,2,Discontinued
1310209,1192,4206,15/10/2016 16:05:00 PM,15/10/2016 21:50:00 PM,2,Discontinued
1310210,1192,4206,15/10/2016 18:30:00 PM,16/10/2016 00:15:00 AM,2,Discontinued
1310211,1192,4206,15/10/2016 23:05:00 PM,16/10/2016 08:40:00 AM,2,Discontinued
1310200,1192,4206,15/10/2016 09:10:00 AM,15/10/2016 17:10:00 PM,8,Discontinued
1310201,1192,4206,15/10/2016 10:30:00 AM,15/10/2016 17:45:00 PM,3,Discontinued
1310202,1192,4206,15/10/2016 09:10:00 AM,15/10/2016 17:10:00 PM,48,Discontinued
1310203,1192,4206,15/10/2016 03:05:00 AM,15/10/2016 08:45:00 AM,2,Discontinued
1310204,1192,4206,15/10/2016 06:25:00 AM,15/10/2016 12:05:00 PM,2,Discontinued
1310205,1192,4206,15/10/2016 08:20:00 AM,15/10/2016 14:00:00 PM,2,Discontinued
1310263,1587,925,15/10/2016 10:30:00 AM,15/10/2016 20:00:00 PM,3,Discontinued
1310257,1587,925,15/10/2016 15:15:00 PM,16/10/2016 02:55:00 AM,2,Discontinued
1310258,1587,925,15/10/2016 23:40:00 PM,16/10/2016 10:10:00 AM,2,Discontinued
1310259,1587,925,15/10/2016 06:30:00 AM,15/10/2016 16:00:00 PM,10,Discontinued
1310260,1587,925,15/10/2016 10:30:00 AM,15/10/2016 20:00:00 PM,10,Discontinued
1310261,1587,925,15/10/2016 23:45:00 PM,16/10/2016 13:30:00 PM,2,Discontinued
1310262,1587,925,15/10/2016 06:30:00 AM,15/10/2016 16:00:00 PM,3,Discontinued
1310253,1587,925,15/10/2016 08:30:00 AM,15/10/2016 18:00:00 PM,7,Discontinued
1310254,1587,925,15/10/2016 22:10:00 PM,16/10/2016 08:40:00 AM,7,Discontinued
1310255,1587,925,15/10/2016 08:45:00 AM,15/10/2016 20:55:00 PM,2,Discontinued
1310256,1587,925,15/10/2016 12:05:00 PM,15/10/2016 22:00:00 PM,2,Discontinued
1310275,1587,1192,15/10/2016 12:05:00 PM,16/10/2016 08:40:00 AM,2,Discontinued
1310276,1587,1192,15/10/2016 15:15:00 PM,16/10/2016 09:00:00 AM,2,Discontinued
1310277,1587,1192,15/10/2016 23:45:00 PM,16/10/2016 16:05:00 PM,2,Discontinued
1310278,1587,1192,15/10/2016 08:00:00 AM,15/10/2016 23:55:00 PM,3,Discontinued
1310272,1587,1192,15/10/2016 06:30:00 AM,16/10/2016 01:30:00 AM,10,Discontinued
1310273,1587,1192,15/10/2016 08:00:00 AM,16/10/2016 00:35:00 AM,10,Discontinued
1310274,1587,1192,15/10/2016 08:45:00 AM,15/10/2016 23:00:00 PM,2,Discontinued
1310285,5330,1009,15/10/2016 11:00:00 AM,15/10/2016 23:50:00 PM,2,Discontinued
1310286,5330,1009,15/10/2016 20:30:00 PM,16/10/2016 09:45:00 AM,2,Discontinued
1310287,5330,1009,15/10/2016 21:30:00 PM,16/10/2016 13:10:00 PM,3,Discontinued
1310288,5330,1009,15/10/2016 21:30:00 PM,16/10/2016 13:15:00 PM,33,Discontinued
1316892,5330,1009,15/10/2016 20:30:00 PM,16/10/2016 08:05:00 AM,7,Discontinued
1310503,3398,1294,15/10/2016 21:30:00 PM,16/10/2016 14:40:00 PM,10,Discontinued
1310504,3398,1294,15/10/2016 22:00:00 PM,16/10/2016 12:45:00 PM,10,Discontinued
1310505,3398,1294,15/10/2016 21:30:00 PM,16/10/2016 11:15:00 AM,2,Discontinued
1310506,3398,1294,15/10/2016 21:55:00 PM,16/10/2016 12:05:00 PM,2,Discontinued
1310507,3398,1294,15/10/2016 11:30:00 AM,16/10/2016 01:35:00 AM,2,Discontinued
1310508,3398,1294,15/10/2016 15:15:00 PM,16/10/2016 10:10:00 AM,2,Discontinued
1349923,3398,1294,15/10/2016 10:30:00 AM,16/10/2016 05:15:00 AM,2,Discontinued
1349921,3398,1294,15/10/2016 00:30:00 AM,16/10/2016 02:30:00 AM,2,Discontinued
1349922,3398,1294,15/10/2016 10:15:00 AM,16/10/2016 05:00:00 AM,2,Discontinued
1310509,3398,1294,15/10/2016 22:00:00 PM,16/10/2016 12:45:00 PM,3,Discontinued
1310555,824,1046,15/10/2016 23:00:00 PM,16/10/2016 08:25:00 AM,8,Discontinued
1310556,824,1046,15/10/2016 09:00:00 AM,15/10/2016 18:30:00 PM,8,Discontinued
1310557,824,1046,15/10/2016 06:15:00 AM,15/10/2016 16:35:00 PM,2,Discontinued
1310558,824,1046,15/10/2016 09:00:00 AM,15/10/2016 22:10:00 PM,2,Discontinued
1310559,824,1046,15/10/2016 13:00:00 PM,15/10/2016 23:30:00 PM,2,Discontinued
1310560,824,1046,15/10/2016 16:45:00 PM,16/10/2016 05:40:00 AM,2,Discontinued
1310567,824,1046,15/10/2016 16:00:00 PM,16/10/2016 02:40:00 AM,2,Discontinued
1310568,824,1046,15/10/2016 20:30:00 PM,16/10/2016 07:45:00 AM,2,Discontinued
1310569,824,1046,15/10/2016 23:55:00 PM,16/10/2016 13:00:00 PM,2,Discontinued
1310570,824,1046,15/10/2016 18:15:00 PM,16/10/2016 14:55:00 PM,2,Discontinued
1310571,824,1046,15/10/2016 18:30:00 PM,16/10/2016 06:40:00 AM,2,Discontinued
1310572,824,1046,15/10/2016 23:00:00 PM,16/10/2016 07:55:00 AM,48,Discontinued
1315658,3457,1192,16/10/2016 16:30:00 PM,16/10/2016 23:45:00 PM,2,Discontinued
1315659,3457,1192,16/10/2016 21:35:00 PM,17/10/2016 07:00:00 AM,2,Discontinued
1320832,3457,1192,16/10/2016 00:55:00 AM,16/10/2016 07:50:00 AM,2,Discontinued
1374335,963,217,16/10/2016 05:15:00 AM,17/10/2016 09:15:00 AM,5,Discontinued
1337808,963,217,16/10/2016 14:25:00 PM,17/10/2016 00:35:00 AM,2,Discontinued
1337809,963,217,16/10/2016 16:25:00 PM,17/10/2016 03:45:00 AM,2,Discontinued
1337802,963,217,16/10/2016 23:55:00 PM,17/10/2016 09:00:00 AM,3,Discontinued
1337803,963,217,16/10/2016 16:55:00 PM,17/10/2016 04:20:00 AM,2,Discontinued
1337804,963,217,16/10/2016 22:30:00 PM,17/10/2016 06:50:00 AM,2,Discontinued
1337805,963,217,16/10/2016 01:20:00 AM,16/10/2016 12:10:00 PM,2,Discontinued
1337806,963,217,16/10/2016 06:10:00 AM,16/10/2016 18:15:00 PM,2,Discontinued
1337807,963,217,16/10/2016 10:55:00 AM,16/10/2016 21:45:00 PM,2,Discontinued
1337850,1003,3863,16/10/2016 08:00:00 AM,17/10/2016 00:55:00 AM,2,Discontinued
1337851,1003,3863,16/10/2016 12:20:00 PM,17/10/2016 05:40:00 AM,2,Discontinued
1337852,1003,3863,16/10/2016 12:55:00 PM,17/10/2016 08:05:00 AM,2,Discontinued
1337853,1003,3863,16/10/2016 20:30:00 PM,17/10/2016 12:45:00 PM,2,Discontinued
1337896,1046,4020,16/10/2016 00:10:00 AM,16/10/2016 21:55:00 PM,2,Discontinued
1337897,1046,4020,16/10/2016 00:25:00 AM,16/10/2016 22:40:00 PM,2,Discontinued
1337898,1046,4020,16/10/2016 13:20:00 PM,17/10/2016 11:45:00 AM,2,Discontinued
1337899,1046,4020,16/10/2016 16:35:00 PM,17/10/2016 14:40:00 PM,2,Discontinued
1337900,1046,4020,16/10/2016 21:05:00 PM,17/10/2016 17:15:00 PM,2,Discontinued
1337901,1046,4020,16/10/2016 16:45:00 PM,17/10/2016 14:40:00 PM,2,Discontinued
1337902,1046,4020,16/10/2016 20:45:00 PM,17/10/2016 17:15:00 PM,2,Discontinued
1337903,1046,4020,16/10/2016 23:45:00 PM,17/10/2016 21:55:00 PM,2,Discontinued
1337904,1046,4020,16/10/2016 23:55:00 PM,17/10/2016 22:40:00 PM,2,Discontinued
1337905,1046,4020,16/10/2016 08:00:00 AM,17/10/2016 09:00:00 AM,16,Discontinued
1337996,1177,152,16/10/2016 22:05:00 PM,17/10/2016 13:35:00 PM,2,Discontinued
1337997,1177,152,16/10/2016 23:20:00 PM,17/10/2016 14:55:00 PM,2,Discontinued
1337998,1177,152,16/10/2016 18:25:00 PM,17/10/2016 07:50:00 AM,10,Discontinued
1337999,1177,152,16/10/2016 09:50:00 AM,16/10/2016 22:24:00 PM,51,Discontinued
1337990,1177,152,16/10/2016 17:25:00 PM,17/10/2016 06:25:00 AM,3,Discontinued
1337991,1177,152,16/10/2016 03:10:00 AM,16/10/2016 16:25:00 PM,2,Discontinued
1337992,1177,152,16/10/2016 05:15:00 AM,16/10/2016 18:55:00 PM,2,Discontinued
1337993,1177,152,16/10/2016 10:00:00 AM,16/10/2016 21:50:00 PM,2,Discontinued
1337994,1177,152,16/10/2016 13:00:00 PM,17/10/2016 00:50:00 AM,2,Discontinued
1337995,1177,152,16/10/2016 19:40:00 PM,17/10/2016 08:25:00 AM,2,Discontinued
1338026,1253,5330,16/10/2016 00:05:00 AM,16/10/2016 18:00:00 PM,2,Discontinued
1338027,1253,5330,16/10/2016 01:50:00 AM,16/10/2016 19:45:00 PM,2,Discontinued
1338028,1253,5330,16/10/2016 13:45:00 PM,17/10/2016 09:25:00 AM,2,Discontinued
1361963,1253,5330,16/10/2016 10:30:00 AM,17/10/2016 07:45:00 AM,3,Discontinued
1338089,1294,5093,16/10/2016 23:45:00 PM,17/10/2016 16:30:00 PM,10,Discontinued
1338090,1294,5093,16/10/2016 23:45:00 PM,17/10/2016 16:30:00 PM,3,Discontinued
1338189,3398,1124,16/10/2016 21:40:00 PM,17/10/2016 08:40:00 AM,2,Discontinued
1338183,3398,1124,16/10/2016 19:30:00 PM,17/10/2016 07:25:00 AM,3,Discontinued
1338184,3398,1124,16/10/2016 19:30:00 PM,17/10/2016 07:25:00 AM,10,Discontinued
1338185,3398,1124,16/10/2016 21:30:00 PM,17/10/2016 14:05:00 PM,10,Discontinued
1338186,3398,1124,16/10/2016 09:00:00 AM,16/10/2016 23:00:00 PM,2,Discontinued
1338187,3398,1124,16/10/2016 15:15:00 PM,17/10/2016 05:10:00 AM,2,Discontinued
1338188,3398,1124,16/10/2016 21:30:00 PM,17/10/2016 12:35:00 PM,2,Discontinued
1338232,1485,3863,16/10/2016 11:15:00 AM,16/10/2016 21:30:00 PM,32,Discontinued
1338233,1485,3863,16/10/2016 06:50:00 AM,16/10/2016 16:55:00 PM,2,Discontinued
1338234,1485,3863,16/10/2016 10:00:00 AM,16/10/2016 23:05:00 PM,2,Discontinued
1338235,1485,3863,16/10/2016 10:40:00 AM,17/10/2016 00:55:00 AM,2,Discontinued
1338236,1485,3863,16/10/2016 16:25:00 PM,17/10/2016 05:40:00 AM,2,Discontinued
1338237,1485,3863,16/10/2016 22:00:00 PM,17/10/2016 12:45:00 PM,2,Discontinued
1338244,1485,3863,16/10/2016 20:05:00 PM,17/10/2016 05:40:00 AM,2,Discontinued
1338245,1485,3863,16/10/2016 23:45:00 PM,17/10/2016 12:45:00 PM,2,Discontinued
1338246,1485,3863,16/10/2016 11:15:00 AM,16/10/2016 21:25:00 PM,3,Discontinued
1338238,1485,3863,16/10/2016 00:05:00 AM,16/10/2016 19:20:00 PM,2,Discontinued
1338239,1485,3863,16/10/2016 10:30:00 AM,16/10/2016 23:05:00 PM,2,Discontinued
1338240,1485,3863,16/10/2016 11:15:00 AM,16/10/2016 21:30:00 PM,16,Discontinued
1338241,1485,3863,16/10/2016 00:25:00 AM,16/10/2016 15:00:00 PM,2,Discontinued
1338242,1485,3863,16/10/2016 06:20:00 AM,16/10/2016 19:30:00 PM,2,Discontinued
1338243,1485,3863,16/10/2016 10:15:00 AM,16/10/2016 23:05:00 PM,2,Discontinued
1338294,3594,1192,16/10/2016 23:00:00 PM,17/10/2016 17:50:00 PM,2,Discontinued
1338295,3594,1192,16/10/2016 07:15:00 AM,17/10/2016 12:15:00 PM,3,Discontinued
1338296,3594,1192,16/10/2016 15:00:00 PM,17/10/2016 12:15:00 PM,3,Discontinued
1338297,3594,1192,16/10/2016 16:00:00 PM,17/10/2016 12:15:00 PM,3,Discontinued
1338290,3594,1192,16/10/2016 07:30:00 AM,17/10/2016 05:00:00 AM,2,Discontinued
1338291,3594,1192,16/10/2016 12:30:00 PM,17/10/2016 10:25:00 AM,2,Discontinued
1338292,3594,1192,16/10/2016 15:00:00 PM,17/10/2016 14:15:00 PM,2,Discontinued
1338293,3594,1192,16/10/2016 19:30:00 PM,17/10/2016 14:50:00 PM,2,Discontinued
1370109,984,3398,16/10/2016 22:00:00 PM,17/10/2016 08:30:00 AM,3,Discontinued
1370110,984,3398,16/10/2016 05:40:00 AM,16/10/2016 21:05:00 PM,2,Discontinued
1370111,984,3398,16/10/2016 07:30:00 AM,16/10/2016 23:10:00 PM,2,Discontinued
1370112,984,3398,16/10/2016 21:50:00 PM,17/10/2016 10:25:00 AM,2,Discontinued
1370113,984,3398,16/10/2016 18:50:00 PM,17/10/2016 08:45:00 AM,2,Discontinued
1369887,1007,5330,16/10/2016 17:00:00 PM,17/10/2016 07:45:00 AM,3,Discontinued
1374131,1007,5330,16/10/2016 04:20:00 AM,16/10/2016 20:00:00 PM,2,Discontinued
1374132,1007,5330,16/10/2016 21:55:00 PM,17/10/2016 18:00:00 PM,2,Discontinued
1393746,1029,3398,16/10/2016 08:40:00 AM,16/10/2016 20:15:00 PM,2,Discontinued
1374143,1029,3398,16/10/2016 19:25:00 PM,17/10/2016 15:45:00 PM,2,Discontinued
1374144,1029,3398,16/10/2016 07:45:00 AM,16/10/2016 19:00:00 PM,3,Discontinued
1374145,1029,3398,16/10/2016 21:15:00 PM,17/10/2016 08:00:00 AM,3,Discontinued
1381742,1029,3398,16/10/2016 21:15:00 PM,17/10/2016 08:00:00 AM,18,Discontinued
1374139,1029,3398,16/10/2016 05:40:00 AM,16/10/2016 15:50:00 PM,2,Discontinued
1374140,1029,3398,16/10/2016 14:00:00 PM,17/10/2016 00:10:00 AM,2,Discontinued
1374141,1029,3398,16/10/2016 21:30:00 PM,17/10/2016 08:45:00 AM,2,Discontinued
1374142,1029,3398,16/10/2016 16:10:00 PM,17/10/2016 10:25:00 AM,2,Discontinued
1385465,1124,785,16/10/2016 10:15:00 AM,17/10/2016 04:05:00 AM,2,Discontinued
1374212,1124,785,16/10/2016 15:50:00 PM,17/10/2016 10:10:00 AM,2,Discontinued
1374213,1124,785,16/10/2016 19:15:00 PM,17/10/2016 10:45:00 AM,2,Discontinued
1374214,1124,785,16/10/2016 23:55:00 PM,17/10/2016 12:50:00 PM,2,Discontinued
1374209,1124,785,16/10/2016 00:45:00 AM,16/10/2016 13:55:00 PM,2,Discontinued
1374210,1124,785,16/10/2016 09:35:00 AM,16/10/2016 22:50:00 PM,2,Discontinued
1374211,1124,785,16/10/2016 15:00:00 PM,17/10/2016 08:50:00 AM,2,Discontinued
1370146,1253,3596,16/10/2016 07:00:00 AM,17/10/2016 00:10:00 AM,2,Discontinued
1370181,1418,3398,16/10/2016 01:30:00 AM,16/10/2016 09:00:00 AM,2,Discontinued
1370182,1418,3398,16/10/2016 18:30:00 PM,17/10/2016 08:45:00 AM,2,Discontinued
1370183,1418,3398,16/10/2016 20:05:00 PM,17/10/2016 09:00:00 AM,2,Discontinued
1378451,1418,3398,16/10/2016 22:55:00 PM,17/10/2016 09:00:00 AM,2,Discontinued
1370175,1418,3398,16/10/2016 00:15:00 AM,16/10/2016 08:30:00 AM,3,Discontinued
1328073,3398,3464,16/10/2016 14:30:00 PM,17/10/2016 08:45:00 AM,2,Discontinued
1328074,3398,3464,16/10/2016 23:55:00 PM,17/10/2016 19:45:00 PM,2,Discontinued
1315725,3398,3464,16/10/2016 13:15:00 PM,16/10/2016 23:45:00 PM,28,Discontinued
1315726,3398,3464,16/10/2016 22:30:00 PM,17/10/2016 13:05:00 PM,28,Discontinued
1315727,3398,3464,16/10/2016 22:45:00 PM,17/10/2016 09:50:00 AM,28,Discontinued
1315728,3398,3464,16/10/2016 02:30:00 AM,16/10/2016 21:30:00 PM,2,Discontinued
1315729,3398,3464,16/10/2016 10:30:00 AM,17/10/2016 07:25:00 AM,2,Discontinued
1315730,3398,3464,16/10/2016 21:30:00 PM,17/10/2016 17:15:00 PM,2,Discontinued
1315722,3398,3464,16/10/2016 10:00:00 AM,16/10/2016 21:30:00 PM,30,Discontinued
1315723,3398,3464,16/10/2016 23:30:00 PM,17/10/2016 10:45:00 AM,30,Discontinued
1315724,3398,3464,16/10/2016 09:00:00 AM,16/10/2016 19:55:00 PM,28,Discontinued
1337767,842,3398,16/10/2016 09:10:00 AM,16/10/2016 16:20:00 PM,3,Discontinued
1337768,842,3398,16/10/2016 23:45:00 PM,17/10/2016 08:00:00 AM,3,Discontinued
1337769,842,3398,16/10/2016 17:00:00 PM,17/10/2016 09:00:00 AM,2,Discontinued
1381744,842,3398,16/10/2016 23:45:00 PM,17/10/2016 08:00:00 AM,18,Discontinued
1337765,842,3398,16/10/2016 09:10:00 AM,16/10/2016 16:20:00 PM,10,Discontinued
1337766,842,3398,16/10/2016 23:45:00 PM,17/10/2016 08:00:00 AM,10,Discontinued
1393754,1009,5330,16/10/2016 09:25:00 AM,16/10/2016 22:00:00 PM,2,Discontinued
1337871,1009,5330,16/10/2016 09:00:00 AM,16/10/2016 22:00:00 PM,3,Discontinued
1337872,1009,5330,16/10/2016 17:45:00 PM,17/10/2016 07:45:00 AM,3,Discontinued
1337873,1009,5330,16/10/2016 08:10:00 AM,16/10/2016 19:45:00 PM,2,Discontinued
1337874,1009,5330,16/10/2016 21:45:00 PM,17/10/2016 09:25:00 AM,2,Discontinued
1337875,1046,5086,16/10/2016 14:25:00 PM,17/10/2016 09:20:00 AM,10,Discontinued
1337876,1046,5086,16/10/2016 17:00:00 PM,17/10/2016 09:20:00 AM,10,Discontinued
1337877,1046,5086,16/10/2016 22:45:00 PM,17/10/2016 13:15:00 PM,11,Discontinued
1337878,1046,5086,16/10/2016 05:50:00 AM,16/10/2016 20:50:00 PM,2,Discontinued
1337879,1046,5086,16/10/2016 17:35:00 PM,17/10/2016 11:50:00 AM,2,Discontinued
1337880,1046,5086,16/10/2016 21:00:00 PM,17/10/2016 09:00:00 AM,3,Discontinued
1346389,1046,5086,16/10/2016 23:30:00 PM,17/10/2016 11:45:00 AM,3,Discontinued
1337881,1046,5086,16/10/2016 22:45:00 PM,17/10/2016 13:15:00 PM,3,Discontinued
1337882,1046,5086,16/10/2016 01:50:00 AM,16/10/2016 16:35:00 PM,2,Discontinued
1337883,1046,5086,16/10/2016 06:20:00 AM,16/10/2016 20:35:00 PM,2,Discontinued
1337884,1046,5086,16/10/2016 10:15:00 AM,17/10/2016 01:45:00 AM,2,Discontinued
1337885,1046,5086,16/10/2016 17:15:00 PM,17/10/2016 11:35:00 AM,2,Discontinued
1337886,1046,5086,16/10/2016 21:15:00 PM,17/10/2016 12:35:00 PM,2,Discontinued
1341895,1192,3863,16/10/2016 08:00:00 AM,16/10/2016 23:05:00 PM,2,Discontinued
1341896,1192,3863,16/10/2016 13:30:00 PM,17/10/2016 05:40:00 AM,2,Discontinued
1341897,1192,3863,16/10/2016 17:10:00 PM,17/10/2016 11:45:00 AM,2,Discontinued
1341898,1192,3863,16/10/2016 20:25:00 PM,17/10/2016 12:45:00 PM,2,Discontinued
1341899,1192,3863,16/10/2016 23:15:00 PM,17/10/2016 16:55:00 PM,2,Discontinued
1341894,1192,3863,16/10/2016 00:15:00 AM,16/10/2016 14:45:00 PM,2,Discontinued
1338013,1192,3594,16/10/2016 13:30:00 PM,17/10/2016 08:45:00 AM,2,Discontinued
1338014,1192,3594,16/10/2016 17:45:00 PM,17/10/2016 12:30:00 PM,2,Discontinued
1338015,1192,3594,16/10/2016 18:35:00 PM,17/10/2016 18:30:00 PM,2,Discontinued
1338016,1192,3594,16/10/2016 23:30:00 PM,17/10/2016 20:45:00 PM,2,Discontinued
1338017,1192,3594,16/10/2016 09:45:00 AM,17/10/2016 06:00:00 AM,3,Discontinued
1338129,1335,1587,16/10/2016 11:30:00 AM,17/10/2016 08:45:00 AM,2,Discontinued
1338130,1335,1587,16/10/2016 16:30:00 PM,17/10/2016 10:05:00 AM,2,Discontinued
1338126,1335,1587,16/10/2016 00:50:00 AM,16/10/2016 21:00:00 PM,10,Discontinued
1338127,1335,1587,16/10/2016 20:05:00 PM,17/10/2016 15:50:00 PM,3,Discontinued
1338128,1335,1587,16/10/2016 01:55:00 AM,16/10/2016 21:05:00 PM,2,Discontinued
1338141,1335,3863,16/10/2016 19:55:00 PM,17/10/2016 08:05:00 AM,2,Discontinued
1338142,1335,3863,16/10/2016 20:45:00 PM,17/10/2016 12:45:00 PM,2,Discontinued
1338143,1335,3863,16/10/2016 23:55:00 PM,17/10/2016 16:55:00 PM,2,Discontinued
1338136,1335,3863,16/10/2016 01:10:00 AM,16/10/2016 11:45:00 AM,2,Discontinued
1338137,1335,3863,16/10/2016 06:50:00 AM,16/10/2016 19:30:00 PM,2,Discontinued
1338138,1335,3863,16/10/2016 08:30:00 AM,16/10/2016 23:05:00 PM,2,Discontinued
1338139,1335,3863,16/10/2016 10:50:00 AM,17/10/2016 00:55:00 AM,2,Discontinued
1338140,1335,3863,16/10/2016 16:55:00 PM,17/10/2016 05:40:00 AM,2,Discontinued
1315735,152,925,16/10/2016 03:00:00 AM,16/10/2016 16:30:00 PM,23,Discontinued
1315736,152,925,16/10/2016 22:00:00 PM,17/10/2016 09:00:00 AM,23,Discontinued
1315737,152,925,16/10/2016 16:20:00 PM,18/10/2016 10:00:00 AM,12,Discontinued
1315738,152,925,16/10/2016 06:45:00 AM,16/10/2016 19:30:00 PM,23,Discontinued
